age_group,upbringing_influence,focus_intensity,consistency_score,external_guidance_usage,support_environment_score,hobby_engagement_level,physical_activity_index,creative_expression_index,altruism_score,personality_cluster
1.0,-1.0,0.5145208079861565,0.06666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,-1.0,-0.852374827160527,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,4
0.0,-2.0,-0.031556653504657584,-0.7333333333333333,0.0,-0.5,1.0,0.0,0.0,0.0,2
-0.5,-1.0,-0.12000016240342941,0.26666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,3
1.0,0.0,0.10979131151504264,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,2
-0.5,0.0,0.6271644655652825,0.06666666666666667,0.0,-0.5,0.0,0.0,0.0,0.0,4
-0.5,-1.0,0.32028604408567046,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,2
0.5,0.0,-0.6317413866752273,-0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,2
-0.5,2.0,-0.365466329605517,-0.4,0.0,0.5,0.0,1.0,0.0,0.0,3
1.0,0.0,0.9737770272421078,0.2,0.0,0.5,0.0,0.0,0.0,0.0,4
0.5,0.0,-0.7633573469379212,-0.2,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,0.0,0.7640865140149348,-0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2
0.5,-2.0,0.7527540731616046,-0.8,1.0,0.5,0.0,0.0,0.0,0.0,1
1.0,-1.0,-0.614714616580226,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0.0,4
1.0,-1.0,0.0014356059077625157,-0.6666666666666666,1.0,-1.0,0.0,0.0,0.0,0.0,2
-0.5,0.0,-0.4614392490269342,-0.06666666666666667,1.0,-1.0,0.0,0.0,1.0,1.0,4
0.0,-1.0,0.5424927666809898,0.7333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,4
0.5,0.0,-0.562811046892758,-0.2,0.0,0.5,1.0,0.0,0.0,0.0,3
0.5,0.0,-0.5897633501343935,0.13333333333333333,0.0,-0.5,0.0,0.0,0.0,1.0,4
0.5,0.0,0.37616199316579413,0.5333333333333333,0.0,0.5,1.0,1.0,1.0,0.0,4
-0.5,1.0,-0.48525403796618677,-0.6,0.0,-0.5,1.0,0.0,0.0,0.0,4
0.5,0.0,-0.303216930375174,-0.13333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,3
0.0,-1.0,0.9643385317691174,-0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.0,1
0.5,0.0,-0.27515132046839363,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,2
-0.5,-2.0,0.9401635739718106,0.4666666666666667,0.0,-1.0,0.0,1.0,0.0,0.0,4
0.0,-1.0,1.0792381741068595,-0.26666666666666666,0.0,-0.5,0.0,0.0,0.0,0.0,3
0.0,1.0,0.4668626912916462,0.7333333333333333,0.0,-0.5,1.0,0.0,0.0,0.0,4
0.0,-1.0,0.7066416306714679,0.6,0.0,0.5,0.0,0.0,0.0,0.0,4
1.0,1.0,-0.017130262434909983,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,-1.0,-0.6495723752670168,-0.4666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,2
-0.5,0.0,-0.05095490228747787,-0.9333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,2
0.0,1.0,-0.847487675516785,-0.8,0.0,0.5,0.0,0.0,0.0,0.0,0
-0.5,-1.0,-0.42741959012166336,-0.5333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,3
-0.5,0.0,0.12799099955817597,-0.13333333333333333,1.0,-0.5,0.0,0.0,0.0,0.0,3
0.0,0.0,0.06095421949923118,0.5333333333333333,0.0,-0.5,0.0,1.0,0.0,0.0,4
-0.5,0.0,-0.4395602866975052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,1.0,-0.8072670753903175,-0.6,0.0,0.5,1.0,0.0,1.0,1.0,2
0.5,1.0,0.5498589240381819,0.4666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,4
1.0,-2.0,0.31031864738372616,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,4
0.0,0.0,-0.7810976153730607,-0.4666666666666667,0.0,-0.5,1.0,1.0,0.0,0.0,1
-0.5,-2.0,1.0006814351669404,0.06666666666666667,0.0,1.0,1.0,1.0,0.0,0.0,3
0.0,1.0,-0.29714839813503674,0.26666666666666666,1.0,0.5,1.0,0.0,0.0,1.0,4
0.0,0.0,-0.05811731695860291,-0.4,0.0,0.0,1.0,1.0,0.0,0.0,2
1.0,0.0,-0.3443637592154789,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,4
0.5,0.0,0.07152916326878997,-0.06666666666666667,0.0,0.5,1.0,1.0,0.0,1.0,3
-0.5,-1.0,-0.5745437317870963,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,-0.3372693367722395,0.26666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,4
-0.5,-1.0,-0.6626006639667971,-0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,2
0.5,2.0,-0.31014588868794074,0.2,1.0,-0.5,0.0,0.0,0.0,0.0,4
-0.5,-2.0,0.8557888901020523,-0.4,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,0.0,0.409454943820833,0.8666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.4545730150858552,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,0.0,-0.7076672746003083,0.2,1.0,1.0,1.0,0.0,0.0,0.0,4
1.0,-1.0,0.04696346801914082,0.8666666666666667,1.0,-0.5,0.0,1.0,0.0,0.0,4
0.0,-2.0,0.3066848309657934,0.13333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1
1.0,-1.0,-0.17272233397823195,0.7333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,4
0.5,0.0,-0.293666832656648,-0.6,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,2.0,-0.04542259325245133,0.26666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,4
0.5,0.0,1.024413027326611,-0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,2
0.5,1.0,-0.9031154752853845,0.0,0.0,0.5,0.0,1.0,0.0,0.0,4
1.0,2.0,-0.46825281509520356,-0.6,1.0,0.5,0.0,0.0,0.0,0.0,2
-0.5,-2.0,-0.13754445981466543,-0.2,0.0,-1.0,0.0,0.0,0.0,0.0,4
1.0,-1.0,0.44947599300368324,0.8,1.0,-0.5,1.0,0.0,1.0,1.0,4
-0.5,-2.0,0.8480553184281784,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.5,-2.0,-0.7964560324972145,-0.13333333333333333,0.0,-0.5,0.0,1.0,1.0,0.0,4
-0.5,0.0,-0.9751008259050887,0.5333333333333333,0.0,-1.0,1.0,0.0,0.0,0.0,4
-0.5,2.0,-0.8634563691512727,0.4666666666666667,0.0,-0.5,1.0,1.0,0.0,1.0,4
-0.5,0.0,-0.07338037599015164,0.8,0.0,0.0,0.0,1.0,0.0,0.0,4
-0.5,1.0,0.9164652177249566,0.4,1.0,0.0,0.0,1.0,0.0,0.0,4
-0.5,-1.0,-0.24998067106879643,0.8,0.0,1.0,1.0,1.0,0.0,1.0,4
1.0,-1.0,-0.7601759588811198,0.4666666666666667,1.0,-0.5,1.0,0.0,0.0,0.0,4
-0.5,-1.0,-0.5631380614355275,-0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,2
0.0,-1.0,0.48465105686783283,-0.4666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,2
-0.5,-2.0,0.1711747415439518,0.6,1.0,-1.0,0.0,0.0,0.0,0.0,4
1.0,2.0,-0.1881552410761105,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,4
1.0,0.0,0.9023425561623325,-0.2,0.0,-1.0,0.0,1.0,0.0,0.0,4
0.5,-1.0,-0.6030181376006827,-0.2,1.0,1.0,0.0,0.0,0.0,0.0,3
0.0,0.0,-0.7071739915934228,0.8,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.5,-1.0,-0.1666128205156249,-0.6,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,-1.0,0.45245739641170046,-0.13333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,4
-0.5,0.0,-0.9804101898466435,-0.4666666666666667,1.0,0.5,1.0,0.0,1.0,1.0,2
1.0,0.0,-0.8099530418652422,0.4,0.0,-1.0,0.0,0.0,0.0,1.0,4
0.5,-2.0,0.028322132649033514,-0.4,0.0,1.0,0.0,1.0,0.0,0.0,3
0.5,-1.0,-0.7315002538624088,-0.4,0.0,0.5,0.0,1.0,0.0,0.0,2
0.5,-1.0,0.09435747181347091,0.4,0.0,0.0,0.0,0.0,0.0,1.0,4
0.0,-1.0,0.08986821693233206,-0.8666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,2
-0.5,-2.0,1.0574555603434175,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,4
0.5,-1.0,0.928459718300256,0.4,1.0,0.0,0.0,0.0,0.0,0.0,4
1.0,0.0,-0.375690605919852,-1.0,0.0,0.5,0.0,0.0,1.0,0.0,0
-0.5,-1.0,0.18391304542274206,0.3333333333333333,0.0,0.5,0.0,1.0,1.0,0.0,4
0.5,0.0,0.7049254811263558,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,-0.28716242545342924,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,2
0.5,-1.0,-0.3499724393066222,-0.06666666666666667,0.0,0.0,1.0,1.0,1.0,0.0,4
0.5,-1.0,0.5053757376596497,-0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2
0.5,0.0,0.35661815247933093,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,4
0.5,0.0,-0.37668727372918537,-0.9333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1
1.0,-1.0,0.20053510393251256,0.4,1.0,1.0,0.0,0.0,1.0,0.0,4
0.0,-2.0,-0.29251121349102005,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.0,0.028096710102106542,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,4
0.5,-1.0,0.7239903506531192,-0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,2
-0.5,0.0,-0.5636289593814934,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,4
0.0,1.0,0.06156502729310314,-0.06666666666666667,1.0,-0.5,0.0,0.0,0.0,0.0,4
0.5,-1.0,0.3798168915918568,0.3333333333333333,1.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,-1.0,-0.28280399501607195,0.6666666666666666,1.0,-0.5,0.0,1.0,0.0,0.0,4
0.0,0.0,-0.4694661318647474,-1.0,0.0,0.5,0.0,0.0,1.0,0.0,2
1.0,1.0,-0.10873238383670066,-0.2,0.0,0.5,0.0,1.0,0.0,0.0,3
1.0,0.0,-0.13020130766967802,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,4
0.0,1.0,0.9974338301312711,-0.5333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1
0.0,-1.0,0.48707883637069566,0.13333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,3
0.0,1.0,-0.23465067581476928,0.8,0.0,-1.0,0.0,0.0,0.0,0.0,4
-0.5,-1.0,0.13204651117205563,0.9333333333333333,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.5,-1.0,-0.290805114518117,-0.4,1.0,0.5,0.0,1.0,0.0,0.0,2
1.0,-1.0,0.8014262873638358,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.41444904506331665,-0.7333333333333333,0.0,0.5,0.0,0.0,1.0,0.0,4
-0.5,0.0,-0.7895086586481799,0.9333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,4
-0.5,0.0,-0.0469655860624578,-0.6,1.0,0.0,0.0,0.0,1.0,0.0,2
0.0,-1.0,-0.4137640288124953,-0.2,0.0,1.0,0.0,0.0,0.0,0.0,3
-0.5,-1.0,-0.3851040031139972,0.5333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,2
0.5,-1.0,-0.34323895618840095,-0.6,1.0,0.0,0.0,0.0,1.0,0.0,2
0.5,-2.0,0.8839041821104908,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,-1.0,0.8637179339013037,-0.4666666666666667,0.0,-1.0,0.0,1.0,0.0,0.0,2
0.0,0.0,0.8973978526472308,-0.6666666666666666,0.0,-1.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.3430292858808814,0.2,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,1.0,0.27681219059635565,0.26666666666666666,0.0,0.5,0.0,0.0,0.0,1.0,4
1.0,-1.0,0.1559562367754173,0.8666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,4
0.0,-1.0,0.21432851892650626,-0.9333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,-1.0,0.4998082153210443,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,4
0.0,0.0,-0.3110156859883505,-0.6,0.0,-1.0,0.0,0.0,0.0,0.0,3
0.0,1.0,-0.4351000135450421,0.7333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.7660201913605961,0.0,1.0,0.5,0.0,1.0,0.0,1.0,3
1.0,0.0,-0.9145297427994352,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.5,1.0,-0.7989310102982781,0.4,0.0,0.0,1.0,0.0,0.0,0.0,4
1.0,2.0,0.8185850501972359,0.4666666666666667,1.0,0.5,1.0,0.0,0.0,0.0,4
0.5,0.0,0.8474538694795821,-0.7333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,3
1.0,0.0,0.23334171213334204,0.8666666666666667,0.0,0.5,0.0,0.0,1.0,1.0,4
0.5,0.0,-0.553249037945472,-0.9333333333333333,0.0,-0.5,0.0,1.0,1.0,0.0,2
0.0,-1.0,1.0038697459964117,-0.9333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.9957575067431836,-0.3333333333333333,0.0,-0.5,1.0,1.0,0.0,0.0,3
-0.5,-1.0,0.6437670708425516,-0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,2
-0.5,-2.0,0.11407074855693862,-0.2,0.0,-0.5,0.0,0.0,0.0,1.0,4
0.0,-1.0,-0.14074628006267934,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
-0.5,1.0,-0.46378437319375704,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.3911287721955919,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3
-0.5,0.0,-0.6587587167994385,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,4
0.5,-1.0,0.9944791739919014,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,4
0.0,1.0,0.9908100610853576,-0.26666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,3
0.0,-2.0,-0.07515788158725706,-0.8,0.0,-1.0,0.0,0.0,0.0,0.0,2
1.0,0.0,0.353186781547798,0.26666666666666666,1.0,-0.5,1.0,0.0,0.0,0.0,4
0.5,0.0,-0.15572677848443406,-0.4666666666666667,0.0,1.0,1.0,1.0,0.0,0.0,1
0.5,0.0,0.040302570508910084,-0.06666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,3
1.0,1.0,-0.07353538918076097,-0.9333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,1
-0.5,-1.0,-0.969400589361973,0.4,0.0,-1.0,0.0,1.0,0.0,1.0,4
1.0,0.0,0.6524520866666529,-0.9333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.9469066309887237,0.26666666666666666,0.0,-0.5,0.0,1.0,1.0,0.0,4
0.0,0.0,0.44756446023322793,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,0.0,0.5521848135184207,-0.7333333333333333,1.0,-0.5,1.0,0.0,0.0,0.0,1
0.5,1.0,1.0713198371314034,0.13333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,3
0.5,0.0,-0.7096950660730953,-0.8666666666666667,1.0,-0.5,0.0,0.0,0.0,0.0,1
0.5,1.0,-0.7327040322932744,0.0,1.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,1.048338190844259,-1.0,0.0,0.5,0.0,1.0,1.0,1.0,0
0.0,0.0,1.0792381741068595,0.6,0.0,-0.5,0.0,1.0,1.0,0.0,4
0.0,-1.0,-0.9830146764768145,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4
0.5,1.0,0.46051830542013483,-0.26666666666666666,0.0,-0.5,0.0,0.0,1.0,0.0,4
0.5,0.0,0.8373609861459147,-0.6666666666666666,0.0,-1.0,0.0,0.0,0.0,0.0,3
0.0,-1.0,1.0165908487769022,0.9333333333333333,1.0,0.5,1.0,1.0,0.0,0.0,4
0.0,-1.0,0.41065735382617097,0.3333333333333333,1.0,-0.5,1.0,0.0,1.0,1.0,4
0.5,1.0,-0.8468163798220878,-0.6,0.0,-0.5,1.0,0.0,0.0,0.0,0
1.0,2.0,-0.8864804463664456,0.3333333333333333,1.0,-0.5,1.0,0.0,0.0,0.0,4
-0.5,0.0,0.5175071749794209,-0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0.0,1
0.5,-2.0,-0.9866326676260784,0.9333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,4
-0.5,0.0,0.9337811685189714,-0.7333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,-1.0,0.9775243340788047,-0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.5,1.0,0.559585104255442,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,4
0.0,-1.0,0.7758049651671176,0.2,1.0,-0.5,0.0,1.0,1.0,0.0,4
-0.5,0.0,0.2587419156031262,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.01058204741146483,0.0,0.0,0.5,1.0,0.0,0.0,0.0,3
0.5,2.0,-0.21669580523687526,0.5333333333333333,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,-1.0,-0.3807391776950072,0.9333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,4
1.0,1.0,-0.6914606670115767,-0.2,0.0,0.0,1.0,0.0,0.0,0.0,4
-0.5,0.0,0.3148721780479844,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0
-0.5,0.0,0.9666894476673403,0.8,1.0,1.0,1.0,1.0,1.0,1.0,4
1.0,-2.0,-0.6340060611793608,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,4
1.0,-1.0,0.21083551275453907,0.8,0.0,-0.5,0.0,1.0,0.0,0.0,4
0.0,0.0,-0.19893329687065978,0.26666666666666666,0.0,-0.5,0.0,0.0,0.0,1.0,4
0.5,-2.0,-0.23000664809061364,0.6666666666666666,0.0,-0.5,0.0,0.0,0.0,0.0,4
-0.5,-1.0,-0.3296943498478524,-0.2,0.0,0.0,1.0,1.0,0.0,0.0,3
-0.5,0.0,0.8094796060026764,0.9333333333333333,0.0,-0.5,0.0,1.0,0.0,0.0,4
0.5,0.0,0.2933675740804149,0.3333333333333333,1.0,-1.0,1.0,1.0,1.0,0.0,4
-0.5,1.0,-0.14669710177825854,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,4
1.0,0.0,-0.4619554165959779,0.6,0.0,-0.5,0.0,0.0,0.0,0.0,4
1.0,0.0,0.9687418965171356,-0.7333333333333333,1.0,0.5,1.0,1.0,0.0,1.0,0
1.0,-1.0,0.6689067114868579,-0.5333333333333333,0.0,-0.5,0.0,1.0,0.0,0.0,1
0.5,1.0,0.36813441532021296,-0.26666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,3
-0.5,-1.0,0.4069048643291422,-0.8666666666666667,0.0,0.5,1.0,0.0,0.0,0.0,1
-0.5,0.0,0.7315953697024205,-0.6,0.0,0.5,0.0,1.0,0.0,0.0,1
0.5,2.0,-0.7426397876738505,0.13333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,4
1.0,2.0,0.9285274929347243,0.26666666666666666,0.0,0.5,0.0,1.0,0.0,0.0,4
-0.5,-1.0,0.5978769779214905,-0.2,0.0,0.0,1.0,0.0,1.0,0.0,3
0.0,0.0,-0.17883288958207422,0.8666666666666667,0.0,0.5,0.0,1.0,0.0,0.0,4
1.0,0.0,-0.5010810840010524,0.0,0.0,-0.5,1.0,0.0,1.0,0.0,4
0.5,-1.0,0.48032313120723863,-0.26666666666666666,0.0,0.5,0.0,1.0,0.0,0.0,3
1.0,2.0,0.9403396224980314,0.7333333333333333,0.0,-0.5,0.0,0.0,1.0,0.0,4
0.0,0.0,-0.3102275715211058,0.8,0.0,0.5,1.0,0.0,0.0,0.0,4
0.5,0.0,0.13565081595360828,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.5,-1.0,0.3575344027993205,-0.06666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,3
0.0,-1.0,0.9255419493251106,0.9333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,4
0.0,1.0,0.8163620984900253,0.06666666666666667,1.0,0.5,1.0,1.0,0.0,0.0,2
0.5,0.0,-0.44775543581603827,0.26666666666666666,1.0,0.5,1.0,0.0,0.0,0.0,0
-0.5,-1.0,-0.7399278453497425,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.5,-1.0,-0.9220562920109773,-0.8,0.0,0.5,1.0,0.0,1.0,1.0,1
1.0,1.0,-0.49533086034449425,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,4
0.0,-1.0,0.887147211969396,0.9333333333333333,0.0,0.5,1.0,1.0,1.0,0.0,4
1.0,-1.0,0.5429514802745449,-0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,3
1.0,-1.0,0.18866190427898902,-0.5333333333333333,0.0,-0.5,0.0,0.0,0.0,1.0,3
0.5,1.0,0.7794995638084894,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,-0.22728722197111975,0.13333333333333333,0.0,-0.5,1.0,0.0,0.0,0.0,4
1.0,-1.0,0.12752934697182086,-0.8,0.0,0.5,0.0,1.0,0.0,1.0,1
1.0,-1.0,0.949139371224709,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.0,1.027763689727021,-0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-0.3979506814262452,-0.7333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1
1.0,0.0,-0.8216253424696286,-0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,2
0.5,-1.0,-0.8661233217080319,-0.06666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,4
0.0,0.0,-0.6214684615104658,-0.6,0.0,0.5,1.0,1.0,1.0,0.0,1
0.0,0.0,-0.1433083331189873,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.5,1.0,0.5908168991489946,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2
0.5,0.0,0.17866040277222667,-0.4666666666666667,0.0,-0.5,0.0,1.0,1.0,0.0,2
0.0,-1.0,0.3428753078465047,-0.8,0.0,-0.5,1.0,0.0,0.0,1.0,1
-0.5,2.0,-0.30015573770472204,-0.8,0.0,0.0,0.0,0.0,1.0,1.0,1
-0.5,0.0,0.9928071516721392,-0.8,1.0,0.5,1.0,1.0,0.0,0.0,0
1.0,0.0,0.397614730313363,-0.6,0.0,0.5,0.0,0.0,0.0,0.0,2
0.0,0.0,-0.7458495429907578,0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,4
0.0,0.0,-0.8145039734734981,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,4
-0.5,-2.0,0.5041413490419802,-0.2,1.0,0.0,0.0,0.0,0.0,0.0,3
0.5,0.0,-0.10485158132185868,0.8,0.0,0.0,1.0,1.0,0.0,0.0,4
0.0,-1.0,1.0536778444033277,0.7333333333333333,1.0,0.5,1.0,0.0,0.0,1.0,4
0.5,-1.0,0.0,-0.06666666666666667,0.0,0.5,1.0,1.0,0.0,0.0,3
1.0,1.0,0.26105981995528593,0.6,0.0,-0.5,0.0,0.0,0.0,0.0,4
1.0,0.0,0.11931240993655258,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.5,1.0,-0.81471780800679,-0.9333333333333333,1.0,0.5,0.0,1.0,1.0,0.0,0
0.0,-1.0,1.0054152222923758,-0.9333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,2
1.0,-2.0,0.2746524711551948,0.4,0.0,0.0,0.0,1.0,0.0,0.0,4
-0.5,-1.0,-0.3613737443490077,-0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,3
1.0,0.0,0.6425979475500495,0.7333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,4
0.0,0.0,0.5503575548054629,-0.13333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,2
-0.5,-1.0,-0.48723972087940254,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,0.0,0.517156278077442,0.7333333333333333,1.0,-0.5,1.0,0.0,0.0,1.0,4
1.0,-1.0,-0.15588735194885422,0.13333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,4
0.5,1.0,0.20192438604324514,-0.4666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.1915615133054649,0.4666666666666667,0.0,0.5,1.0,0.0,0.0,0.0,4
1.0,0.0,0.7676720704142577,0.6,0.0,0.0,1.0,0.0,0.0,0.0,4
1.0,-1.0,0.8844113451643958,0.4,1.0,-1.0,0.0,0.0,0.0,0.0,4
0.5,1.0,0.24000771398720805,-0.2,1.0,-0.5,1.0,0.0,0.0,0.0,3
0.0,-1.0,0.09498199984596707,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,4
0.5,2.0,-0.23521281401487332,0.4,1.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.8745586125733344,-0.8666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.5,-2.0,0.6082095262225773,-0.5333333333333333,0.0,-0.5,0.0,0.0,0.0,0.0,2
0.0,-1.0,-0.9399219064252858,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4
0.0,1.0,-0.42595220530914624,-0.9333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,0
0.0,-1.0,-0.648089122539214,-0.2,1.0,1.0,0.0,1.0,0.0,0.0,2
1.0,0.0,-0.4709269509863994,-0.4666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,3
-0.5,0.0,1.0792381741068595,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5,1.0,-0.7549529457653634,-0.26666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,3
-0.5,1.0,-0.8068180745488414,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,4
0.5,0.0,-0.7187591319583653,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.9453675946535763,-0.13333333333333333,1.0,-0.5,0.0,0.0,0.0,0.0,2
0.5,-1.0,0.45627588783418066,0.4,1.0,0.5,0.0,1.0,0.0,0.0,4
1.0,-1.0,1.030483880492643,0.2,0.0,1.0,0.0,0.0,0.0,0.0,4
-0.5,0.0,-0.20316253989486677,0.4666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,4
